Data Type,Segments,Distance,Threshold,Segments Length,Accuracy,F1_Score,Precision,Recall
napierone,1,0,10.0,48,0.9253886010362694,0.8720379146919431,0.934010152284264,0.8177777777777778
napierone,1,0,10.0,56,0.9184801381692573,0.8548585485854858,0.9573002754820936,0.7722222222222223
napierone,1,0,10.0,64,0.8918825561312608,0.7909151636606547,0.9916247906197655,0.6577777777777778
napierone,1,0,10.0,72,0.8487046632124352,0.6784140969162996,1.0,0.5133333333333333
napierone,1,0,10.0,80,0.7955094991364421,0.509933774834437,1.0,0.3422222222222222
napierone,1,0,10.0,88,0.7436960276338515,0.29867674858223064,1.0,0.17555555555555555
napierone,1,0,10.0,96,0.7101899827288428,0.12695109261186266,1.0,0.06777777777777778
napierone,1,0,10.0,104,0.6956822107081174,0.041349292709466814,1.0,0.021111111111111112
napierone,1,0,10.0,112,0.6901554404145078,0.006644518272425249,1.0,0.0033333333333333335
napierone,1,0,10.0,120,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,128,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,136,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,144,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,152,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,160,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,168,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,176,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,184,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,192,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,200,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,208,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,216,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,224,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,232,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,240,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,248,0.689119170984456,nan,nan,0.0
napierone,1,0,10.0,256,0.689119170984456,nan,nan,0.0
napierone,1,0,11.0,8,0.29775474956822107,0.4588767633750333,0.30171508575428774,0.9577777777777777
napierone,1,0,11.0,16,0.35578583765112265,0.4803566453050989,0.32056526589810336,0.9577777777777777
napierone,1,0,11.0,24,0.7005181347150259,0.6648627754155392,0.5097806757557795,0.9555555555555556
napierone,1,0,11.0,32,0.8673575129533678,0.8157389635316697,0.7179054054054054,0.9444444444444444
napierone,1,0,11.0,40,0.8791018998272885,0.818276220145379,0.7680311890838206,0.8755555555555555
napierone,1,0,11.0,48,0.9278065630397236,0.8774193548387098,0.929192546583851,0.8311111111111111
napierone,1,0,11.0,56,0.9250431778929188,0.8690404345202172,0.9511228533685601,0.8
napierone,1,0,11.0,64,0.9088082901554404,0.8303341902313625,0.9847560975609756,0.7177777777777777
napierone,1,0,11.0,72,0.8701208981001727,0.7363253856942497,0.9980988593155894,0.5833333333333334
napierone,1,0,11.0,80,0.8193436960276339,0.5904463586530931,1.0,0.41888888888888887
