Data Type,Segments,Distance,Threshold,Segments Length,Accuracy,F1_Score,Precision,Recall
napierone,1,0,26.0,120,0.8410018291824961,0.573262839879154,0.9499374217772215,0.4104921579232017
napierone,1,0,26.0,128,0.8041367665681722,0.40816326530612246,0.9542743538767395,0.25959978366684694
napierone,1,0,26.0,136,0.7710707752919657,0.22338902147971362,0.9512195121951219,0.1265548945375879
napierone,1,0,26.0,144,0.7503869424511046,0.0827300930713547,0.9411764705882353,0.04326663061114116
napierone,1,0,26.0,152,0.7427887997748699,0.02245989304812834,1.0,0.011357490535424553
napierone,1,0,26.0,160,0.7408189109328831,0.007543103448275862,1.0,0.0037858301784748512
napierone,1,0,26.0,168,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,26.0,176,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,26.0,184,0.7398339665118897,nan,nan,0.0
napierone,1,0,26.0,192,0.7398339665118897,nan,nan,0.0
napierone,1,0,26.0,200,0.7398339665118897,nan,nan,0.0
napierone,1,0,26.0,208,0.7398339665118897,nan,nan,0.0
napierone,1,0,26.0,216,0.7398339665118897,nan,nan,0.0
napierone,1,0,26.0,224,0.7398339665118897,nan,nan,0.0
napierone,1,0,26.0,232,0.7398339665118897,nan,nan,0.0
napierone,1,0,26.0,240,0.7398339665118897,nan,nan,0.0
napierone,1,0,26.0,248,0.7398339665118897,nan,nan,0.0
napierone,1,0,26.0,256,0.7398339665118897,nan,nan,0.0
napierone,1,0,27.0,8,0.2601660334881103,0.4129075480125055,0.2601660334881103,1.0
napierone,1,0,27.0,16,0.27198536654003097,0.4044659300184162,0.2569089048106448,0.9502433747971877
napierone,1,0,27.0,24,0.34852961868580273,0.43148330058939094,0.2791104050833995,0.9502433747971877
napierone,1,0,27.0,32,0.5715491768678768,0.5220530528959347,0.3677576293675365,0.8994050838290968
napierone,1,0,27.0,40,0.7730406641339524,0.6691282051282051,0.5389953734302709,0.8820984315846403
napierone,1,0,27.0,48,0.809624314056564,0.7065712426805465,0.5897900072411296,0.8810167658193618
napierone,1,0,27.0,56,0.8379062895736598,0.7386569872958256,0.6361860101602188,0.8804759329367225
napierone,1,0,27.0,64,0.8840579710144928,0.7973438268568617,0.731168245376635,0.8766901027582477
napierone,1,0,27.0,72,0.9075559307724779,0.8311488049344641,0.7918707149853085,0.8745267712276906
napierone,1,0,27.0,80,0.9317574222597439,0.8685992955838526,0.8702497285559175,0.866955110870741
napierone,1,0,27.0,88,0.9432953426199522,0.8859971711456861,0.9288256227758007,0.8469442942130881
napierone,1,0,27.0,96,0.9352750809061489,0.8649442160892543,0.9460500963391136,0.7966468361276365
napierone,1,0,27.0,104,0.921204446320529,0.8291641244661377,0.9510146955913226,0.7349918875067604
napierone,1,0,27.0,112,0.8913747009990151,0.7463863337713534,0.9506276150627615,0.6143861546782045
napierone,1,0,27.0,120,0.8559167018432531,0.6295224312590448,0.9508196721311475,0.4705246078961601
napierone,1,0,27.0,128,0.8153932742366681,0.4622950819672131,0.9543147208121827,0.30502974580854514
napierone,1,0,27.0,136,0.7786689179682004,0.2707464070468243,0.948051948051948,0.15792320173066524
napierone,1,0,27.0,144,0.7546081328267905,0.11382113821138212,0.9411764705882353,0.06057328285559762
napierone,1,0,27.0,152,0.7434923315041508,0.027733333333333336,1.0,0.014061654948620876
napierone,1,0,27.0,160,0.7411003236245954,0.00968783638320775,1.0,0.0048674959437533805
napierone,1,0,27.0,168,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,27.0,176,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,27.0,184,0.7398339665118897,nan,nan,0.0
napierone,1,0,27.0,192,0.7398339665118897,nan,nan,0.0
napierone,1,0,27.0,200,0.7398339665118897,nan,nan,0.0
napierone,1,0,27.0,208,0.7398339665118897,nan,nan,0.0
napierone,1,0,27.0,216,0.7398339665118897,nan,nan,0.0
napierone,1,0,27.0,224,0.7398339665118897,nan,nan,0.0
napierone,1,0,27.0,232,0.7398339665118897,nan,nan,0.0
napierone,1,0,27.0,240,0.7398339665118897,nan,nan,0.0
napierone,1,0,27.0,248,0.7398339665118897,nan,nan,0.0
napierone,1,0,27.0,256,0.7398339665118897,nan,nan,0.0
napierone,1,0,28.0,8,0.2601660334881103,0.4129075480125055,0.2601660334881103,1.0
napierone,1,0,28.0,16,0.2717039538483186,0.4043728423475259,0.25683379622862157,0.9502433747971877
napierone,1,0,28.0,24,0.33150415083720275,0.42516636418632786,0.2738466334164589,0.9502433747971877
napierone,1,0,28.0,32,0.5424229632756438,0.505624809972636,0.35165997039543245,0.8994050838290968
napierone,1,0,28.0,40,0.7439144505417195,0.6418732782369146,0.5044849984534489,0.8820984315846403
napierone,1,0,28.0,48,0.8076544252145772,0.7044324324324325,0.5868155619596542,0.8810167658193618
napierone,1,0,28.0,56,0.8356549880399606,0.735985533453888,0.6322330097087379,0.8804759329367225
napierone,1,0,28.0,64,0.8788518362178134,0.7902557856272838,0.7189716312056738,0.8772309356408869
napierone,1,0,28.0,72,0.8981286056001125,0.8171717171717172,0.7664613927048792,0.8750676041103299
napierone,1,0,28.0,80,0.9255663430420712,0.8585939588345363,0.8488372093023255,0.8685776095186587
napierone,1,0,28.0,88,0.9407626283945406,0.8823036063740565,0.9131944444444444,0.8534342888047594
napierone,1,0,28.0,96,0.9372449697481356,0.8702734147760327,0.9414726242920075,0.8090859924283397
napierone,1,0,28.0,104,0.9264105811172084,0.8425173140620296,0.9504076086956522,0.756625202812331
napierone,1,0,28.0,112,0.9017869705923737,0.7767114523352527,0.9506656225528582,0.6565711195240671
napierone,1,0,28.0,120,0.8661882650907556,0.6650228953856993,0.9535353535353536,0.5105462412114656
napierone,1,0,28.0,128,0.8266497819051639,0.5126582278481013,0.9543446244477173,0.3504597079502434
napierone,1,0,28.0,136,0.7876741241029971,0.3217977528089888,0.9521276595744681,0.19361817198485667
napierone,1,0,28.0,144,0.7612213310820318,0.15865146256817056,0.9523809523809523,0.08653326122228232
napierone,1,0,28.0,152,0.7461657520754186,0.04852320675105485,0.9787234042553191,0.024878312601406164
napierone,1,0,28.0,160,0.7419445616997327,0.016094420600858368,1.0,0.008112493239588967
napierone,1,0,28.0,168,0.7405374982411707,0.005393743257820927,1.0,0.0027041644131963224
napierone,1,0,28.0,176,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,28.0,184,0.7398339665118897,nan,nan,0.0
napierone,1,0,28.0,192,0.7398339665118897,nan,nan,0.0
napierone,1,0,28.0,200,0.7398339665118897,nan,nan,0.0
napierone,1,0,28.0,208,0.7398339665118897,nan,nan,0.0
napierone,1,0,28.0,216,0.7398339665118897,nan,nan,0.0
napierone,1,0,28.0,224,0.7398339665118897,nan,nan,0.0
napierone,1,0,28.0,232,0.7398339665118897,nan,nan,0.0
napierone,1,0,28.0,240,0.7398339665118897,nan,nan,0.0
napierone,1,0,28.0,248,0.7398339665118897,nan,nan,0.0
napierone,1,0,28.0,256,0.7398339665118897,nan,nan,0.0
napierone,1,0,29.0,8,0.2601660334881103,0.4129075480125055,0.2601660334881103,1.0
napierone,1,0,29.0,16,0.2717039538483186,0.4043728423475259,0.25683379622862157,0.9502433747971877
napierone,1,0,29.0,24,0.32292106373997465,0.4220514052366082,0.27126756214296743,0.9502433747971877
napierone,1,0,29.0,32,0.5283523286900239,0.49985079080871375,0.3451473315474964,0.905895078420768
napierone,1,0,29.0,40,0.7239341494301393,0.6244257274119449,0.4832592592592593,0.8820984315846403
napierone,1,0,29.0,48,0.8004784015759111,0.6970085470085471,0.5761215118332744,0.8820984315846403
napierone,1,0,29.0,56,0.823132123258759,0.7214713051185464,0.6111111111111112,0.8804759329367225
napierone,1,0,29.0,64,0.8737864077669902,0.7833856556387345,0.7076788830715532,0.8772309356408869
napierone,1,0,29.0,72,0.8922189390741523,0.8086913086913088,0.7512761020881671,0.8756084369929692
napierone,1,0,29.0,80,0.9195159701702547,0.8493150684931506,0.8279404211607602,0.8718226068144943
napierone,1,0,29.0,88,0.9373856760939918,0.87703785576126,0.8966101694915254,0.8583017847485127
napierone,1,0,29.0,96,0.9379485014774166,0.8730204434206738,0.9334975369458128,0.819902650081125
napierone,1,0,29.0,104,0.9297875334177571,0.8512667660208644,0.9482071713147411,0.7723093564088697
napierone,1,0,29.0,112,0.9109328830730266,0.8018779342723006,0.9517087667161961,0.6928069226608978
napierone,1,0,29.0,120,0.8761784156465456,0.6990424076607387,0.9506976744186046,0.5527312060573283
napierone,1,0,29.0,128,0.8362178134233854,0.553680981595092,0.9512516469038208,0.39048134126554895
napierone,1,0,29.0,136,0.7985085127339243,0.37954939341421146,0.954248366013072,0.23688480259599784
napierone,1,0,29.0,144,0.7676938229914169,0.20280057943022695,0.9459459459459459,0.11357490535424554
napierone,1,0,29.0,152,0.7498241170676797,0.07588357588357589,0.9733333333333334,0.03948080043266631
napierone,1,0,29.0,160,0.7423666807373013,0.019282271023031605,1.0,0.009734991887506761
napierone,1,0,29.0,168,0.7405374982411707,0.005393743257820927,1.0,0.0027041644131963224
napierone,1,0,29.0,176,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,29.0,184,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,29.0,192,0.7398339665118897,nan,nan,0.0
napierone,1,0,29.0,200,0.7398339665118897,nan,nan,0.0
napierone,1,0,29.0,208,0.7398339665118897,nan,nan,0.0
napierone,1,0,29.0,216,0.7398339665118897,nan,nan,0.0
napierone,1,0,29.0,224,0.7398339665118897,nan,nan,0.0
napierone,1,0,29.0,232,0.7398339665118897,nan,nan,0.0
napierone,1,0,29.0,240,0.7398339665118897,nan,nan,0.0
napierone,1,0,29.0,248,0.7398339665118897,nan,nan,0.0
napierone,1,0,29.0,256,0.7398339665118897,nan,nan,0.0
napierone,1,0,30.0,8,0.2601660334881103,0.4129075480125055,0.2601660334881103,1.0
napierone,1,0,30.0,16,0.2815533980582524,0.41712328767123286,0.264361163362755,0.9881016765819362
napierone,1,0,30.0,24,0.32263965104826225,0.4219500480307397,0.2711838246643,0.9502433747971877
napierone,1,0,30.0,32,0.5261010271563248,0.4989586432609342,0.3441411861276421,0.9069767441860465
napierone,1,0,30.0,40,0.6727170395384832,0.5837508947745168,0.4362128911473656,0.8820984315846403
napierone,1,0,30.0,48,0.7975235683129309,0.6938949159753244,0.5718793828892006,0.8820984315846403
napierone,1,0,30.0,56,0.821021528070916,0.7190812720848057,0.6076894363568496,0.8804759329367225
napierone,1,0,30.0,64,0.8687209793161672,0.776740847092606,0.6965665236051503,0.8777717685235262
napierone,1,0,30.0,72,0.8878570423526101,0.8026739291903937,0.7401826484018265,0.8766901027582477
napierone,1,0,30.0,80,0.9130434782608695,0.8393970893970893,0.807903951975988,0.8734451054624122
napierone,1,0,30.0,88,0.9340087237934431,0.871752802843861,0.8816371681415929,0.8620876149269876
napierone,1,0,30.0,96,0.938229914169129,0.8746072550699799,0.9267554479418886,0.8280151433207139
napierone,1,0,30.0,104,0.9321795412973125,0.8574807806031934,0.9458577951728636,0.7842076798269335
napierone,1,0,30.0,112,0.9165611369072745,0.8171446191797719,0.9505021520803444,0.7166035694970254
napierone,1,0,30.0,120,0.8860278598564796,0.7303595206391479,0.9497835497835497,0.5932936722552731
napierone,1,0,30.0,128,0.8474743210918813,0.5988156920799408,0.9484173505275498,0.43753380205516496
napierone,1,0,30.0,136,0.8090614886731392,0.43197990791125995,0.9555555555555556,0.27906976744186046
napierone,1,0,30.0,144,0.7745884339383706,0.2457627118644068,0.9490909090909091,0.14115738236884803
napierone,1,0,30.0,152,0.7520754186013789,0.09548254620123203,0.9393939393939394,0.05029745808545159
napierone,1,0,30.0,160,0.7430702124665822,0.02457264957264957,1.0,0.012439156300703082
napierone,1,0,30.0,168,0.7409596172787393,0.008616047388260637,1.0,0.004326663061114116
napierone,1,0,30.0,176,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,30.0,184,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,30.0,192,0.7398339665118897,nan,nan,0.0
napierone,1,0,30.0,200,0.7398339665118897,nan,nan,0.0
napierone,1,0,30.0,208,0.7398339665118897,nan,nan,0.0
napierone,1,0,30.0,216,0.7398339665118897,nan,nan,0.0
napierone,1,0,30.0,224,0.7398339665118897,nan,nan,0.0
napierone,1,0,30.0,232,0.7398339665118897,nan,nan,0.0
napierone,1,0,30.0,240,0.7398339665118897,nan,nan,0.0
napierone,1,0,30.0,248,0.7398339665118897,nan,nan,0.0
napierone,1,0,30.0,256,0.7398339665118897,nan,nan,0.0
napierone,1,0,31.0,8,0.2601660334881103,0.4129075480125055,0.2601660334881103,1.0
napierone,1,0,31.0,16,0.2815533980582524,0.41712328767123286,0.264361163362755,0.9881016765819362
napierone,1,0,31.0,24,0.3212325875897003,0.42144399136483573,0.2707659115426106,0.9502433747971877
napierone,1,0,31.0,32,0.5242718446601942,0.4981445747365297,0.3432896890343699,0.9075175770686857
napierone,1,0,31.0,40,0.6637118334036866,0.5771408351026185,0.4288719432027347,0.8820984315846403
napierone,1,0,31.0,48,0.7955536794709441,0.6918345705196182,0.5690858339148639,0.8820984315846403
napierone,1,0,31.0,56,0.8183481074996483,0.7160765339784475,0.603409933283914,0.8804759329367225
napierone,1,0,31.0,64,0.8623891937526382,0.7689035916824196,0.682752832563995,0.8799351000540833
napierone,1,0,31.0,72,0.8846207963979176,0.7981290004923683,0.7324898328061455,0.8766901027582477
napierone,1,0,31.0,80,0.9060081609680597,0.8288057406458226,0.7876278616658549,0.8745267712276906
napierone,1,0,31.0,88,0.9296468270719009,0.8651564185544769,0.8628294782140936,0.8674959437533802
napierone,1,0,31.0,96,0.937526382439848,0.8745053702656869,0.9159265837773831,0.8366684694429422
napierone,1,0,31.0,104,0.9338680174475869,0.8620892018779343,0.9422706863373957,0.7944835045970795
napierone,1,0,31.0,112,0.9234557478542282,0.8349514563106796,0.9509329647546648,0.7441860465116279
napierone,1,0,31.0,120,0.895595891374701,0.759090909090909,0.9496344435418359,0.6322336398053001
napierone,1,0,31.0,128,0.86084142394822,0.64691181720814,0.9516806722689075,0.4899945916711736
napierone,1,0,31.0,136,0.8190516392289292,0.47935222672064776,0.9533011272141707,0.32017306652244454
napierone,1,0,31.0,144,0.7823272829604615,0.2919908466819222,0.9494047619047619,0.17252568956192538
napierone,1,0,31.0,152,0.7562966089770649,0.12525252525252525,0.9465648854961832,0.0670632774472688
napierone,1,0,31.0,160,0.7440551568875756,0.031931878658861094,1.0,0.016224986479177934
napierone,1,0,31.0,168,0.7412410299704517,0.010758472296933835,1.0,0.005408328826392645
napierone,1,0,31.0,176,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,31.0,184,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,31.0,192,0.7398339665118897,nan,nan,0.0
napierone,1,0,31.0,200,0.7398339665118897,nan,nan,0.0
napierone,1,0,31.0,208,0.7398339665118897,nan,nan,0.0
napierone,1,0,31.0,216,0.7398339665118897,nan,nan,0.0
napierone,1,0,31.0,224,0.7398339665118897,nan,nan,0.0
napierone,1,0,31.0,232,0.7398339665118897,nan,nan,0.0
napierone,1,0,31.0,240,0.7398339665118897,nan,nan,0.0
napierone,1,0,31.0,248,0.7398339665118897,nan,nan,0.0
napierone,1,0,31.0,256,0.7398339665118897,nan,nan,0.0
napierone,1,0,32.0,8,0.2601660334881103,0.4129075480125055,0.2601660334881103,1.0
napierone,1,0,32.0,16,0.2815533980582524,0.41712328767123286,0.264361163362755,0.9881016765819362
napierone,1,0,32.0,24,0.3205290558604193,0.421191417955172,0.2705574376347398,0.9502433747971877
napierone,1,0,32.0,32,0.5215984240889264,0.4967436352871521,0.34196046464234764,0.9075175770686857
napierone,1,0,32.0,40,0.6558322780357394,0.571628721541156,0.4226884226884227,0.8826392644672796
napierone,1,0,32.0,48,0.7935837906289573,0.6897864241911609,0.5663194444444445,0.8820984315846403
napierone,1,0,32.0,56,0.8168003376952301,0.7143483984203598,0.6009597637504615,0.8804759329367225
napierone,1,0,32.0,64,0.8598564795272267,0.7656470588235295,0.6776343190337359,0.8799351000540833
napierone,1,0,32.0,72,0.8805403123680878,0.7924712784160352,0.7230151650312221,0.8766901027582477
napierone,1,0,32.0,80,0.8985507246376812,0.8177912560020217,0.7675521821631879,0.8750676041103299
napierone,1,0,32.0,88,0.924018573237653,0.8560767590618337,0.8439306358381503,0.8685776095186587
napierone,1,0,32.0,96,0.9348529618685802,0.8706342553785974,0.900578034682081,0.8426176311519741
napierone,1,0,32.0,104,0.9358379062895736,0.8676726639582124,0.9361302442078898,0.8085451595457004
napierone,1,0,32.0,112,0.9266919938089208,0.8433082706766917,0.9498644986449865,0.7582477014602488
napierone,1,0,32.0,120,0.9040382721260729,0.7829408020369192,0.951276102088167,0.6652244456462953
napierone,1,0,32.0,128,0.8699873364288729,0.6782729805013927,0.9521016617790812,0.5267712276906436
napierone,1,0,32.0,136,0.8290417897847193,0.5244618395303327,0.9490084985835694,0.3623580313683072
napierone,1,0,32.0,144,0.78978471929084,0.33422459893048134,0.9493670886075949,0.20281233098972418
napierone,1,0,32.0,152,0.7637540453074434,0.17655713585090732,0.9473684210526315,0.09734991887506761
napierone,1,0,32.0,160,0.7467285774588434,0.05263157894736842,0.9803921568627451,0.02704164413196322
napierone,1,0,32.0,168,0.7418038553538765,0.015029522275899087,1.0,0.0075716603569497025
napierone,1,0,32.0,176,0.7405374982411707,0.005393743257820927,1.0,0.0027041644131963224
napierone,1,0,32.0,184,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,32.0,192,0.7398339665118897,nan,nan,0.0
napierone,1,0,32.0,200,0.7398339665118897,nan,nan,0.0
napierone,1,0,32.0,208,0.7398339665118897,nan,nan,0.0
napierone,1,0,32.0,216,0.7398339665118897,nan,nan,0.0
napierone,1,0,32.0,224,0.7398339665118897,nan,nan,0.0
napierone,1,0,32.0,232,0.7398339665118897,nan,nan,0.0
napierone,1,0,32.0,240,0.7398339665118897,nan,nan,0.0
napierone,1,0,32.0,248,0.7398339665118897,nan,nan,0.0
napierone,1,0,32.0,256,0.7398339665118897,nan,nan,0.0
napierone,1,0,33.0,8,0.2601660334881103,0.4129075480125055,0.2601660334881103,1.0
napierone,1,0,33.0,16,0.2815533980582524,0.41712328767123286,0.264361163362755,0.9881016765819362
napierone,1,0,33.0,24,0.31250879414661603,0.41833333333333333,0.26820332773622346,0.9502433747971877
napierone,1,0,33.0,32,0.5287744477275925,0.5095914482354664,0.3493975903614458,0.9410492157923201
napierone,1,0,33.0,40,0.6414802307584072,0.5641464249059186,0.4125594195646735,0.8918334234721471
napierone,1,0,33.0,48,0.7906289573659772,0.6867368421052632,0.5622199241640814,0.8820984315846403
napierone,1,0,33.0,56,0.8162375123118053,0.7138475021910605,0.6,0.8810167658193618
napierone,1,0,33.0,64,0.8528211622344167,0.7567441860465116,0.6638106895144839,0.8799351000540833
napierone,1,0,33.0,72,0.8766005346841143,0.7870842437484827,0.7140969162995595,0.8766901027582477
napierone,1,0,33.0,80,0.8932038834951457,0.8101075806855141,0.7537243947858473,0.8756084369929692
napierone,1,0,33.0,88,0.9189531447868299,0.8483412322274881,0.8265777321703438,0.871281773931855
napierone,1,0,33.0,96,0.9337273111017307,0.8695652173913044,0.8910329171396141,0.8491076257436452
napierone,1,0,33.0,104,0.9362600253271423,0.8697152717860225,0.9287469287469288,0.8177393185505679
napierone,1,0,33.0,112,0.9296468270719009,0.8513674197384066,0.9452145214521452,0.7744726879394267
napierone,1,0,33.0,120,0.9116364148023076,0.8038725796377264,0.9512195121951219,0.6960519199567333
napierone,1,0,33.0,128,0.878570423526101,0.7067618076792389,0.9506398537477148,0.5624661979448351
napierone,1,0,33.0,136,0.8395947657239341,0.56752655538695,0.9504447268106735,0.40454299621416984
napierone,1,0,33.0,144,0.8006191079217673,0.3910614525139665,0.9518828451882845,0.24607896160086534
napierone,1,0,33.0,152,0.7685380610665541,0.20722891566265061,0.9513274336283186,0.11627906976744186
napierone,1,0,33.0,160,0.7502462361052483,0.07983411093831001,0.9625,0.04164413196322336
napierone,1,0,33.0,168,0.7423666807373013,0.019282271023031605,1.0,0.009734991887506761
napierone,1,0,33.0,176,0.7405374982411707,0.005393743257820927,1.0,0.0027041644131963224
napierone,1,0,33.0,184,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,33.0,192,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,33.0,200,0.7398339665118897,nan,nan,0.0
napierone,1,0,33.0,208,0.7398339665118897,nan,nan,0.0
napierone,1,0,33.0,216,0.7398339665118897,nan,nan,0.0
napierone,1,0,33.0,224,0.7398339665118897,nan,nan,0.0
napierone,1,0,33.0,232,0.7398339665118897,nan,nan,0.0
napierone,1,0,33.0,240,0.7398339665118897,nan,nan,0.0
napierone,1,0,33.0,248,0.7398339665118897,nan,nan,0.0
napierone,1,0,33.0,256,0.7398339665118897,nan,nan,0.0
napierone,1,0,34.0,8,0.2601660334881103,0.4129075480125055,0.2601660334881103,1.0
napierone,1,0,34.0,16,0.2815533980582524,0.41712328767123286,0.264361163362755,0.9881016765819362
napierone,1,0,34.0,24,0.3119459687631912,0.4181342217991433,0.26803966437833715,0.9502433747971877
napierone,1,0,34.0,32,0.5201913606303644,0.5050798258345427,0.3451696092045229,0.9410492157923201
napierone,1,0,34.0,40,0.6213592233009708,0.5518734388009991,0.39870067372473533,0.8961600865332612
napierone,1,0,34.0,48,0.7873927114112846,0.6834276136601718,0.5577975376196991,0.8820984315846403
napierone,1,0,34.0,56,0.8153932742366681,0.7129102844638949,0.5986769570011026,0.8810167658193618
napierone,1,0,34.0,64,0.8476150274377374,0.7504033187370361,0.6538152610441768,0.8804759329367225
napierone,1,0,34.0,72,0.8725200506542845,0.7815814850530376,0.7050891692040018,0.8766901027582477
napierone,1,0,34.0,80,0.8887012804277473,0.803868088271758,0.7422161172161172,0.8766901027582477
napierone,1,0,34.0,88,0.9116364148023076,0.8371369294605809,0.804185351270553,0.8729042725797729
napierone,1,0,34.0,96,0.9293654143801885,0.8626914660831511,0.8727172108467073,0.8528934559221201
napierone,1,0,34.0,104,0.9352750809061489,0.8687963491158015,0.9191309595654797,0.8236884802595997
napierone,1,0,34.0,112,0.9321795412973125,0.8578171091445428,0.9435431537962362,0.7863710113574905
napierone,1,0,34.0,120,0.9169832559448431,0.8181257706535142,0.9512544802867383,0.717685235262304
napierone,1,0,34.0,128,0.8895455185028844,0.7410095677994061,0.9500846023688664,0.607355327203894
napierone,1,0,34.0,136,0.8500070353172928,0.6083761939750184,0.9484536082474226,0.447809626825311
napierone,1,0,34.0,144,0.8097650204024202,0.4361968306922436,0.9526411657559198,0.2828555976203353
napierone,1,0,34.0,152,0.776276910088645,0.2563143124415342,0.9480968858131488,0.14818820984315847
napierone,1,0,34.0,160,0.7530603630223723,0.10230179028132992,0.9433962264150944,0.05408328826392644
napierone,1,0,34.0,168,0.7433516251582947,0.02668089647812166,1.0,0.01352082206598161
napierone,1,0,34.0,176,0.7411003236245954,0.00968783638320775,1.0,0.0048674959437533805
napierone,1,0,34.0,184,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,34.0,192,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,34.0,200,0.7398339665118897,nan,nan,0.0
napierone,1,0,34.0,208,0.7398339665118897,nan,nan,0.0
napierone,1,0,34.0,216,0.7398339665118897,nan,nan,0.0
napierone,1,0,34.0,224,0.7398339665118897,nan,nan,0.0
napierone,1,0,34.0,232,0.7398339665118897,nan,nan,0.0
napierone,1,0,34.0,240,0.7398339665118897,nan,nan,0.0
napierone,1,0,34.0,248,0.7398339665118897,nan,nan,0.0
napierone,1,0,34.0,256,0.7398339665118897,nan,nan,0.0
napierone,1,0,35.0,8,0.2601660334881103,0.4129075480125055,0.2601660334881103,1.0
napierone,1,0,35.0,16,0.28141269171239625,0.4170756762926607,0.2643229166666667,0.9881016765819362
napierone,1,0,35.0,24,0.2999859293654144,0.413947461420662,0.26460843373493975,0.9502433747971877
napierone,1,0,35.0,32,0.517799352750809,0.5038366874185609,0.34400948991696323,0.9410492157923201
napierone,1,0,35.0,40,0.6074292950612072,0.5433715220949263,0.3895799108190566,0.897782585181179
napierone,1,0,35.0,48,0.7795131560433376,0.6755021743632221,0.5473154362416107,0.8820984315846403
napierone,1,0,35.0,56,0.8101871394399888,0.7071847189060126,0.5906453952139231,0.8810167658193618
napierone,1,0,35.0,64,0.8462079639791754,0.7486778569786159,0.6512,0.8804759329367225
napierone,1,0,35.0,72,0.8704094554664416,0.7788715486194477,0.7003454231433506,0.8772309356408869
napierone,1,0,35.0,80,0.8854650344730547,0.79930966469428,0.7344811961939284,0.8766901027582477
napierone,1,0,35.0,88,0.9053046292387786,0.8277450729459943,0.7857142857142857,0.8745267712276906
napierone,1,0,35.0,96,0.925425636696215,0.8568341437061047,0.8559093362115489,0.8577609518658734
napierone,1,0,35.0,104,0.9328830730265935,0.8651399491094147,0.9063981042654028,0.8274743104380746
napierone,1,0,35.0,112,0.9330237793724497,0.8607372732592159,0.9375398342893563,0.7955651703623581
napierone,1,0,35.0,120,0.9228929224708035,0.8336369156041288,0.9501730103806229,0.7425635478637101
napierone,1,0,35.0,128,0.8977064865625439,0.7649531199482704,0.9509646302250804,0.6398053001622499
napierone,1,0,35.0,136,0.8619670747150696,0.6510138740661686,0.9511434511434511,0.494862087614927
napierone,1,0,35.0,144,0.818910932883073,0.48000000000000004,0.9488817891373802,0.3212547322877231
napierone,1,0,35.0,152,0.7841564654565921,0.3020928116469518,0.9512893982808023,0.1795565170362358
napierone,1,0,35.0,160,0.7572815533980582,0.1318570709612481,0.9492753623188406,0.07084910762574365
napierone,1,0,35.0,168,0.7446179822710004,0.0361125862984599,1.0,0.01838831800973499
napierone,1,0,35.0,176,0.7412410299704517,0.010758472296933835,1.0,0.005408328826392645
napierone,1,0,35.0,184,0.740115379203602,0.0021609940572663426,1.0,0.001081665765278529
napierone,1,0,35.0,192,0.7399746728577459,0.001081081081081081,1.0,0.0005408328826392645
napierone,1,0,35.0,200,0.7398339665118897,nan,nan,0.0
napierone,1,0,35.0,208,0.7398339665118897,nan,nan,0.0
napierone,1,0,35.0,216,0.7398339665118897,nan,nan,0.0
napierone,1,0,35.0,224,0.7398339665118897,nan,nan,0.0
napierone,1,0,35.0,232,0.7398339665118897,nan,nan,0.0
napierone,1,0,35.0,240,0.7398339665118897,nan,nan,0.0
napierone,1,0,35.0,248,0.7398339665118897,nan,nan,0.0
napierone,1,0,35.0,256,0.7398339665118897,nan,nan,0.0
napierone,1,0,36.0,8,0.2601660334881103,0.4129075480125055,0.2601660334881103,1.0
napierone,1,0,36.0,16,0.28141269171239625,0.4170756762926607,0.2643229166666667,0.9881016765819362
napierone,1,0,36.0,24,0.2995638103278458,0.41380122468205377,0.2644889357218124,0.9502433747971877
napierone,1,0,36.0,32,0.507809202195019,0.4987102321582115,0.3392474166504192,0.9410492157923201
napierone,1,0,36.0,40,0.5806950893485296,0.5271342430974293,0.37300696159892205,0.8983234180638183
napierone,1,0,36.0,48,0.7674124102997045,0.6636826042726348,0.5319634703196348,0.8820984315846403
napierone,1,0,36.0,56,0.8092021950189954,0.7061118335500649,0.5891500904159132,0.8810167658193618
napierone,1,0,36.0,64,0.8276347263261573,0.7266235215353716,0.6185410334346505,0.8804759329367225
napierone,1,0,36.0,72,0.8685802729703109,0.7764480612733364,0.6964362387290682,0.8772309356408869
